workload,trace_id,node_id,call_index,trace_llm_calls,replay_32k_eligible,input_qwen_tokens,input_nemotron_usage_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,response_id
minisweagent,sqlfluff__sqlfluff-1763,llm-072,72,136,False,40074,50636,175,117,58,0,chatcmpl-d2a83898-8175-4996-98e3-d51494b749a7
minisweagent,sqlfluff__sqlfluff-1763,llm-073,73,136,False,41425,52147,362,305,57,0,chatcmpl-08f6d4cf-20b7-4b6e-a6e4-530d138b59ec
minisweagent,sqlfluff__sqlfluff-1763,llm-074,74,136,False,41500,52540,87,28,59,0,chatcmpl-3ba398b3-5711-478d-bc7f-b5052b5b975e
minisweagent,sqlfluff__sqlfluff-1763,llm-075,75,136,False,42911,54017,310,268,42,0,chatcmpl-0fc6288c-9380-4df6-acc5-e3ffabab6189
minisweagent,sqlfluff__sqlfluff-1763,llm-076,76,136,False,43066,54451,62,14,48,0,chatcmpl-39c76d48-e160-4b0b-ae95-5b6fdc73aaa4
minisweagent,sqlfluff__sqlfluff-1763,llm-077,77,136,False,43451,54874,62,14,48,0,chatcmpl-d6c1e0f0-11a2-47d2-80eb-a48b767c29c5
minisweagent,sqlfluff__sqlfluff-1763,llm-078,78,136,False,43962,55424,395,344,51,0,chatcmpl-60dd4f8f-2863-462f-8086-847c74b438d3
minisweagent,sqlfluff__sqlfluff-1763,llm-079,79,136,False,44098,55919,72,29,43,0,chatcmpl-c6dd3e76-d5aa-4330-b73b-f03f3e90504e
minisweagent,sqlfluff__sqlfluff-1763,llm-080,80,136,False,44161,56022,54,6,48,0,chatcmpl-37c177b4-8b35-4dd9-929b-5feec4cad3a3
minisweagent,sqlfluff__sqlfluff-1763,llm-081,81,136,False,44228,56107,54,7,47,0,chatcmpl-afd86b46-f0d0-49aa-a302-73dd4c9bc6cb
minisweagent,sqlfluff__sqlfluff-1763,llm-082,82,136,False,44451,56361,64,12,52,0,chatcmpl-57533a77-aa6c-46e4-b44d-3f6763ec9702
minisweagent,sqlfluff__sqlfluff-1763,llm-083,83,136,False,45667,57638,349,291,58,0,chatcmpl-ce4b7b9e-1a0c-4961-9243-fe2dc341a5dd
minisweagent,sqlfluff__sqlfluff-1763,llm-084,84,136,False,45743,58018,79,20,59,0,chatcmpl-4e27cca5-f1cb-451c-822b-000e13fa4c7a
minisweagent,sqlfluff__sqlfluff-1763,llm-085,85,136,False,47162,59496,236,178,58,0,chatcmpl-9d3d517d-5858-47e5-a523-0cc686b36a8b
minisweagent,sqlfluff__sqlfluff-1763,llm-086,86,136,False,47238,59763,84,25,59,0,chatcmpl-5954801e-edf1-420a-a841-6d24600a3515
minisweagent,sqlfluff__sqlfluff-1763,llm-087,87,136,False,48659,61247,451,394,57,0,chatcmpl-0b17b0a9-cf2f-4f92-ac3c-3e0ae777ee14
minisweagent,sqlfluff__sqlfluff-1763,llm-088,88,136,False,48737,61729,1849,1797,52,0,chatcmpl-b18f7a3b-8c77-40e6-971f-f19fc2d4640d
minisweagent,sqlfluff__sqlfluff-1763,llm-089,89,136,False,48889,63695,1045,995,50,0,chatcmpl-4c0a8a0f-80d1-424e-8fea-cc4dd573fa33
minisweagent,sqlfluff__sqlfluff-1763,llm-090,90,136,False,49086,64902,76,26,50,0,chatcmpl-b641ef06-7b16-4052-b7f2-3a40343b9c28
minisweagent,sqlfluff__sqlfluff-1763,llm-091,91,136,False,49462,65323,73,28,45,0,chatcmpl-679e0917-0dcf-48c9-b19e-0c42762ba1b4
minisweagent,sqlfluff__sqlfluff-1763,llm-092,92,136,False,49558,65461,67,17,50,0,chatcmpl-982eda04-cfb6-4e13-815b-2fe39712098d
minisweagent,sqlfluff__sqlfluff-1763,llm-093,93,136,False,49734,65667,82,32,50,0,chatcmpl-7bc3ce3b-5426-40bd-b4db-bbf5cbbc9d5e
minisweagent,sqlfluff__sqlfluff-1763,llm-094,94,136,False,50057,66039,54,11,43,0,chatcmpl-d41652b5-1f1b-483a-bae1-99d4d0087995
minisweagent,sqlfluff__sqlfluff-1763,llm-095,95,136,False,50144,66148,46,9,37,0,chatcmpl-31d2ae7b-1756-4ba6-a7e5-324cd723e4bc
minisweagent,sqlfluff__sqlfluff-1763,llm-096,96,136,False,50801,66830,715,665,50,0,chatcmpl-40378760-9dcc-4be1-94a7-0de071f3b3d6
minisweagent,sqlfluff__sqlfluff-1763,llm-097,97,136,False,51165,67877,275,223,52,0,chatcmpl-322e1585-73eb-4043-a14a-60104796fb5a
minisweagent,sqlfluff__sqlfluff-1763,llm-098,98,136,False,51391,68347,845,324,521,0,chatcmpl-fd358a4f-e314-45ab-a410-5cb2d475e105
minisweagent,sqlfluff__sqlfluff-1763,llm-099,99,136,False,51978,69227,62,10,52,0,chatcmpl-edffd903-5420-40fa-974a-ce1456fbc19f
minisweagent,sqlfluff__sqlfluff-1763,llm-100,100,136,False,52276,69558,717,368,349,0,chatcmpl-21ef78fc-56c0-4f0d-b170-9c0689082d7f
minisweagent,sqlfluff__sqlfluff-1763,llm-101,101,136,False,52713,70336,366,26,340,0,chatcmpl-cb66a089-e7af-4a57-8295-36726e3cdffb
minisweagent,sqlfluff__sqlfluff-1763,llm-102,102,136,False,53208,70842,929,687,242,0,chatcmpl-ef531d6c-6b2d-4bd3-9abf-c641ac4e227a
minisweagent,sqlfluff__sqlfluff-1763,llm-103,103,136,False,53564,71878,381,336,45,0,chatcmpl-57cd8597-2694-49ea-b293-8c47ca4095ff
minisweagent,sqlfluff__sqlfluff-1763,llm-104,104,136,False,53660,72324,57,7,50,0,chatcmpl-e1abb0fb-7564-46ef-b4c2-4d4b1db11142
minisweagent,sqlfluff__sqlfluff-1763,llm-105,105,136,False,53798,72482,67,17,50,0,chatcmpl-bad1bdbd-c521-4c17-8771-f378ed53e127
minisweagent,sqlfluff__sqlfluff-1763,llm-106,106,136,False,54008,72726,76,26,50,0,chatcmpl-aaa38dcb-a9a9-4cc2-af71-83b10209af77
minisweagent,sqlfluff__sqlfluff-1763,llm-107,107,136,False,54279,73037,321,267,54,0,chatcmpl-2de59f68-a381-4619-9cc8-a24691d992af
minisweagent,sqlfluff__sqlfluff-1763,llm-108,108,136,False,54681,73739,44,8,36,0,chatcmpl-791dc5c4-cd85-4113-b6f9-299ecb6375f0
minisweagent,sqlfluff__sqlfluff-1763,llm-109,109,136,False,54740,73814,46,11,35,0,chatcmpl-460f61f9-b4f7-430c-b92b-6fedc53c23c1
minisweagent,sqlfluff__sqlfluff-1763,llm-110,110,136,False,54814,73910,59,8,51,0,chatcmpl-5141283e-8784-4733-9707-8c17c074d517
minisweagent,sqlfluff__sqlfluff-1763,llm-111,111,136,False,57472,76796,77,21,56,0,chatcmpl-749f431c-b598-4ea2-8b49-5f3b2e4cb056
minisweagent,sqlfluff__sqlfluff-1763,llm-112,112,136,False,59186,78679,86,34,52,0,chatcmpl-b8737e33-1ed4-4013-a79b-7b08092a7907
minisweagent,sqlfluff__sqlfluff-1763,llm-113,113,136,False,59283,78823,45,7,38,0,chatcmpl-01f942a7-b9f0-47e5-9f55-503417dc80d7
minisweagent,sqlfluff__sqlfluff-1763,llm-114,114,136,False,59355,78914,774,153,621,0,chatcmpl-668b5448-e073-47a3-8f78-f5d6902cc684
minisweagent,sqlfluff__sqlfluff-1763,llm-115,115,136,False,60113,79779,396,6,390,0,chatcmpl-1dbf6f17-737d-4cda-b4b0-3b1e11bef84c
minisweagent,sqlfluff__sqlfluff-1763,llm-116,116,136,False,60603,80242,432,42,390,0,chatcmpl-397f42a0-35e5-4141-9157-2fb6c379eb09
minisweagent,sqlfluff__sqlfluff-1763,llm-117,117,136,False,61090,80740,75,23,52,0,chatcmpl-8cf9cf94-e2c9-48e5-a84a-f350d304a349
minisweagent,sqlfluff__sqlfluff-1763,llm-118,118,136,False,61716,81446,71,24,47,0,chatcmpl-f13ce368-4898-4b1d-93cb-eeb000c6b2ee
minisweagent,sqlfluff__sqlfluff-1763,llm-119,119,136,False,62550,82373,94,41,53,0,chatcmpl-c52188ff-b692-4c6c-acd8-beed5c736176
minisweagent,sqlfluff__sqlfluff-1763,llm-120,120,136,False,63407,83379,65,18,47,0,chatcmpl-796ab524-fee0-4aa7-828d-bf7fe85a4714
minisweagent,sqlfluff__sqlfluff-1763,llm-121,121,136,False,64129,84185,276,116,160,0,chatcmpl-854faa1f-eb3a-4ede-9fa5-a821d5114436
minisweagent,sqlfluff__sqlfluff-1763,llm-122,122,136,False,64300,84492,59,8,51,0,chatcmpl-1259c805-831a-418c-8a16-a559a9397f7f
minisweagent,sqlfluff__sqlfluff-1763,llm-123,123,136,False,64515,84735,55,18,37,0,chatcmpl-9ffc5e31-a396-4ccc-b5e6-164a558e7a48
minisweagent,sqlfluff__sqlfluff-1763,llm-124,124,136,False,64667,84927,104,43,61,0,chatcmpl-a34a4b79-02ef-4314-a2a9-f503b43b4bc9
minisweagent,sqlfluff__sqlfluff-1763,llm-125,125,136,False,64782,85100,497,52,445,0,chatcmpl-649c5d9a-8a84-4d72-8d6e-9b394d353b59
minisweagent,sqlfluff__sqlfluff-1763,llm-126,126,136,False,65338,85672,458,54,404,0,chatcmpl-0ab922f3-c609-419e-a05e-b6deb2d89545
minisweagent,sqlfluff__sqlfluff-1763,llm-127,127,136,False,65840,86196,517,75,442,0,chatcmpl-33cb4f69-a772-4360-8263-440ef18d3edb
minisweagent,sqlfluff__sqlfluff-1763,llm-128,128,136,False,66392,86788,76,28,48,0,chatcmpl-dfa13352-090a-434f-a28e-b39eded0d4f1
minisweagent,sqlfluff__sqlfluff-1763,llm-129,129,136,False,67907,88558,70,27,43,0,chatcmpl-bde91bc5-a793-44ee-a43a-2eed8e0f2d95
minisweagent,sqlfluff__sqlfluff-1763,llm-130,130,136,False,68235,88935,54,23,31,0,chatcmpl-93d0ad82-89ec-4617-a853-2f23e355db88
minisweagent,sqlfluff__sqlfluff-1763,llm-131,131,136,False,68392,89127,97,46,51,0,chatcmpl-3fdffab1-ca4d-49ce-a402-56bd71953122
minisweagent,sqlfluff__sqlfluff-1763,llm-132,132,136,False,68728,89531,61,21,40,0,chatcmpl-f3a4b24d-6a9b-467b-8c4d-5b6a96842002
minisweagent,sqlfluff__sqlfluff-1763,llm-133,133,136,False,69083,89930,70,20,50,0,chatcmpl-f283b802-f85e-47e9-8277-b5933476f309
minisweagent,sqlfluff__sqlfluff-1763,llm-134,134,136,False,69565,90468,69,18,51,0,chatcmpl-fdeba8ff-e173-4506-aa90-15f0c982f93f
minisweagent,sqlfluff__sqlfluff-1763,llm-135,135,136,False,69671,90606,53,16,37,0,chatcmpl-6d60ac02-c946-4da4-acf9-f0ebdcdd9b35
minisweagent,sqlfluff__sqlfluff-1763,llm-136,136,136,False,69823,90796,67,24,43,0,chatcmpl-6a00ab1d-2b6f-4940-bbb1-359791b6898a
minisweagent,marshmallow-code__marshmallow-1359,llm-001,1,54,False,1639,1852,220,94,126,0,chatcmpl-80b8908e-b0a0-4207-80b9-5c6781c4a7f5
minisweagent,marshmallow-code__marshmallow-1359,llm-002,2,54,False,1936,2263,42,12,30,0,chatcmpl-bb9bb134-d88b-4322-bc12-4a4fe8a8f47e
minisweagent,marshmallow-code__marshmallow-1359,llm-003,3,54,False,2776,3137,46,15,31,0,chatcmpl-3b5342e7-a6fe-485d-84a9-d3cc0f40ee29
minisweagent,marshmallow-code__marshmallow-1359,llm-004,4,54,False,2944,3332,46,11,35,0,chatcmpl-58f35aad-3c9b-4d17-901f-d38f342651a8
minisweagent,marshmallow-code__marshmallow-1359,llm-005,5,54,False,3383,3794,79,28,51,0,chatcmpl-ed6cea97-4b42-4df9-a031-8385662df809
minisweagent,marshmallow-code__marshmallow-1359,llm-006,6,54,False,5575,6127,155,105,50,0,chatcmpl-73a28103-a438-4e43-b9a2-a680bc671d17
minisweagent,marshmallow-code__marshmallow-1359,llm-007,7,54,False,7619,8365,160,110,50,0,chatcmpl-09a01ecb-6021-4878-88ea-053cf39415c3
minisweagent,marshmallow-code__marshmallow-1359,llm-008,8,54,False,8881,9796,224,180,44,0,chatcmpl-de96d982-16d4-4b99-9d16-cab03e8fa968
minisweagent,marshmallow-code__marshmallow-1359,llm-009,9,54,False,11420,12623,68,18,50,0,chatcmpl-5fb0562f-cfc9-47a3-a5a5-ba772a8efbbc
minisweagent,marshmallow-code__marshmallow-1359,llm-010,10,54,False,12852,14153,68,18,50,0,chatcmpl-623b21ad-ccd3-4c09-badd-2c0b0b987a82
minisweagent,marshmallow-code__marshmallow-1359,llm-011,11,54,False,14247,15617,406,323,83,0,chatcmpl-fd7e207a-9b18-40bb-891c-d009d2a2559d
minisweagent,marshmallow-code__marshmallow-1359,llm-012,12,54,False,14393,16088,40,7,33,0,chatcmpl-27d6e4aa-aef0-4daf-a255-bc0ff05ca487
minisweagent,marshmallow-code__marshmallow-1359,llm-013,13,54,False,14842,16568,74,7,67,0,chatcmpl-6a87b85f-763f-418b-a749-e6e9afbfe33f
minisweagent,marshmallow-code__marshmallow-1359,llm-014,14,54,False,15169,16912,249,144,105,0,chatcmpl-4bf9c22c-2ee1-4724-87c1-97f93133244a
minisweagent,marshmallow-code__marshmallow-1359,llm-015,15,54,False,15312,17214,87,42,45,0,chatcmpl-a5f4e5c4-b0cb-4a37-ae22-e898b5a23730
minisweagent,marshmallow-code__marshmallow-1359,llm-016,16,54,False,15612,17569,73,21,52,0,chatcmpl-085c0d62-4dc2-4c62-b162-ce5dba78227c
minisweagent,marshmallow-code__marshmallow-1359,llm-017,17,54,False,16359,18369,67,16,51,0,chatcmpl-7e8840de-b2b1-4cf8-81b5-b37d45632039
minisweagent,marshmallow-code__marshmallow-1359,llm-018,18,54,False,17481,19568,61,16,45,0,chatcmpl-1546a383-fb0e-4f84-9790-5f04c41464c1
minisweagent,marshmallow-code__marshmallow-1359,llm-019,19,54,False,17553,19670,67,16,51,0,chatcmpl-5ee05ac3-11d1-466d-830c-db5ff72c9326
minisweagent,marshmallow-code__marshmallow-1359,llm-020,20,54,False,18593,20781,63,16,47,0,chatcmpl-feb5d295-870f-4995-9d57-8aa73a65d5ec
minisweagent,marshmallow-code__marshmallow-1359,llm-021,21,54,False,18748,20962,1338,1226,112,0,chatcmpl-08ba83f5-7167-4922-834d-46661907f877
minisweagent,marshmallow-code__marshmallow-1359,llm-022,22,54,False,19184,22644,341,34,307,0,chatcmpl-6324b6ec-bbb9-4f06-9050-e62f7ef8225d
minisweagent,marshmallow-code__marshmallow-1359,llm-023,23,54,False,19531,23019,61,9,52,0,chatcmpl-ee80f658-b1a3-493e-a3f3-d06a6dfaa0a5
minisweagent,marshmallow-code__marshmallow-1359,llm-024,24,54,False,19991,23507,91,16,75,0,chatcmpl-90432fd0-724c-4f89-b33f-cc9d085a63ab
minisweagent,marshmallow-code__marshmallow-1359,llm-025,25,54,False,20185,23719,305,66,239,0,chatcmpl-ac1b9e1c-5035-4bba-85e8-2eb6f90aed68
minisweagent,marshmallow-code__marshmallow-1359,llm-026,26,54,False,20502,24082,379,21,358,0,chatcmpl-468bae09-04b8-43da-9387-a76b405732a5
minisweagent,marshmallow-code__marshmallow-1359,llm-027,27,54,False,20969,24542,434,35,399,0,chatcmpl-81abf26b-e000-49dd-8c45-1538c6008d46
minisweagent,marshmallow-code__marshmallow-1359,llm-028,28,54,False,21618,25218,466,22,444,0,chatcmpl-c44238f5-1fa7-405d-8c52-7d4dcbf47212
minisweagent,marshmallow-code__marshmallow-1359,llm-029,29,54,False,22351,25997,67,16,51,0,chatcmpl-46f3f128-33d0-456b-8d70-49cf8d152008
minisweagent,marshmallow-code__marshmallow-1359,llm-030,30,54,False,22436,26109,33,6,27,0,chatcmpl-c98b8f2c-99f5-48a5-a103-77f31c9b190b
minisweagent,marshmallow-code__marshmallow-1359,llm-031,31,54,False,22901,26616,58,7,51,0,chatcmpl-fdd48eff-b837-4eb9-af94-94cae4396cf5
minisweagent,marshmallow-code__marshmallow-1359,llm-032,32,54,False,23040,26774,34,6,28,0,chatcmpl-0fc5c0e1-b314-49ae-98fd-843eecb55ee9
minisweagent,marshmallow-code__marshmallow-1359,llm-033,33,54,False,23288,27046,58,7,51,0,chatcmpl-dc8f1d92-3de0-4383-b20a-31f5b9554442
minisweagent,marshmallow-code__marshmallow-1359,llm-034,34,54,False,23427,27206,36,7,29,0,chatcmpl-90921803-9597-4d1e-8dc2-0209b4ada8e1
minisweagent,marshmallow-code__marshmallow-1359,llm-035,35,54,False,23605,27413,58,7,51,0,chatcmpl-f28be762-4f17-4952-8f90-f1925e5f6540
minisweagent,marshmallow-code__marshmallow-1359,llm-036,36,54,False,25942,30001,70,19,51,0,chatcmpl-ba998fc2-76d9-4cbd-ac2b-f7a509cdf15b
minisweagent,marshmallow-code__marshmallow-1359,llm-037,37,54,False,28742,33098,60,10,50,0,chatcmpl-b3119138-9ce0-494b-b342-5235071e2217
minisweagent,marshmallow-code__marshmallow-1359,llm-038,38,54,False,29425,33856,71,19,52,0,chatcmpl-b0494de8-f490-4e3b-b307-36559ff8d304
minisweagent,marshmallow-code__marshmallow-1359,llm-039,39,54,False,30219,34767,59,8,51,0,chatcmpl-de0af03b-7576-44a6-a4f7-42c841dcda57
minisweagent,marshmallow-code__marshmallow-1359,llm-040,40,54,False,30975,35597,63,17,46,0,chatcmpl-6cef998e-a39a-447e-b31b-dd4e9c730e1e
minisweagent,marshmallow-code__marshmallow-1359,llm-041,41,54,False,31925,36693,97,25,72,0,chatcmpl-0e862ee0-9756-4994-ba59-6055b515168c
minisweagent,marshmallow-code__marshmallow-1359,llm-042,42,54,False,32035,36828,65,17,48,0,chatcmpl-af7e95f1-ac5d-4e2b-b2ac-72c264f52650
minisweagent,marshmallow-code__marshmallow-1359,llm-043,43,54,False,32161,36987,74,22,52,0,chatcmpl-f6aefcef-168c-42a3-b911-205800c0c41f
minisweagent,marshmallow-code__marshmallow-1359,llm-044,44,54,False,32949,37848,58,14,44,0,chatcmpl-42c66d8d-d60b-4d4a-af3e-9d4811e04709
minisweagent,marshmallow-code__marshmallow-1359,llm-045,45,54,False,33030,37958,222,26,196,0,chatcmpl-8722af84-09d3-44f0-8f5d-2db0914a4146
minisweagent,marshmallow-code__marshmallow-1359,llm-046,46,54,False,33346,38292,65,21,44,0,chatcmpl-238f3e54-371f-46f5-981d-a54a08fe3aa8
minisweagent,marshmallow-code__marshmallow-1359,llm-047,47,54,False,33428,38409,66,14,52,0,chatcmpl-ee24ea0d-b4af-4669-b185-bf21e479d897
minisweagent,marshmallow-code__marshmallow-1359,llm-048,48,54,False,34176,39206,229,41,188,0,chatcmpl-45c614e5-319d-42d2-a8ae-027831ed6853
minisweagent,marshmallow-code__marshmallow-1359,llm-049,49,54,False,34470,39533,525,17,508,0,chatcmpl-886d1273-e8f9-44ab-8ca5-13059021f32f
minisweagent,marshmallow-code__marshmallow-1359,llm-050,50,54,False,35258,40303,54,15,39,0,chatcmpl-d5a4f8f8-6076-4ed2-9a27-14c2864ab6ca
minisweagent,marshmallow-code__marshmallow-1359,llm-051,51,54,False,35522,40604,62,15,47,0,chatcmpl-13dbfcfe-73d0-4465-ad51-178b4cdcb8c8
minisweagent,marshmallow-code__marshmallow-1359,llm-052,52,54,False,35794,40913,66,20,46,0,chatcmpl-9ce5c91a-4402-4f0d-8627-0ef475b2dbef
minisweagent,marshmallow-code__marshmallow-1359,llm-053,53,54,False,35986,41145,88,21,67,0,chatcmpl-abef7f39-adb1-4c5b-a000-7f5aab7ba1cf
minisweagent,marshmallow-code__marshmallow-1359,llm-054,54,54,False,36086,41266,49,10,39,0,chatcmpl-544f646b-8d55-440b-b3fc-9e81b2f027f6
minisweagent,marshmallow-code__marshmallow-1343,llm-001,1,104,False,1745,1989,192,126,66,0,chatcmpl-298e6d0c-99d8-487a-932d-fe29cd03f690
minisweagent,marshmallow-code__marshmallow-1343,llm-002,2,104,False,1985,2376,42,12,30,0,chatcmpl-f2b28580-5e00-4c36-b6ea-023b1f557c2d
minisweagent,marshmallow-code__marshmallow-1343,llm-003,3,104,False,2700,3124,46,15,31,0,chatcmpl-d2a77b74-7a98-4dc7-b90a-bfc8d31a20b7
minisweagent,marshmallow-code__marshmallow-1343,llm-004,4,104,False,2868,3319,48,13,35,0,chatcmpl-81b9c6da-7d86-49dd-a2df-4401a15909b6
minisweagent,marshmallow-code__marshmallow-1343,llm-005,5,104,False,3394,3871,72,29,43,0,chatcmpl-a0678c3a-e9eb-41d3-9efa-514e3b472222
minisweagent,marshmallow-code__marshmallow-1343,llm-006,6,104,False,4732,5331,58,15,43,0,chatcmpl-0d107e7b-f687-4760-afb1-22241c503acc
minisweagent,marshmallow-code__marshmallow-1343,llm-007,7,104,False,4838,5462,70,20,50,0,chatcmpl-3cfa75b6-4603-41fb-a842-7ebc740ffc57
minisweagent,marshmallow-code__marshmallow-1343,llm-008,8,104,False,5674,6395,118,68,50,0,chatcmpl-46cc8e93-e2bc-430a-94f1-369cee320aa8
minisweagent,marshmallow-code__marshmallow-1343,llm-009,9,104,False,6123,6937,111,66,45,0,chatcmpl-b5ee54b6-7377-43cf-8edb-19f5f8f4f13b
minisweagent,marshmallow-code__marshmallow-1343,llm-010,10,104,False,7341,8297,71,19,52,0,chatcmpl-08f5e5e6-f4af-47ef-9927-4b9b0533a0a5
minisweagent,marshmallow-code__marshmallow-1343,llm-011,11,104,False,8700,9741,64,12,52,0,chatcmpl-ce526966-fc1e-40fb-8cd8-4895789899b5
minisweagent,marshmallow-code__marshmallow-1343,llm-012,12,104,False,10079,11214,221,89,132,0,chatcmpl-6838d0f0-26bc-4df5-9902-b8dc4d7e4dd2
minisweagent,marshmallow-code__marshmallow-1343,llm-013,13,104,False,10301,11517,48,15,33,0,chatcmpl-44ad0533-3435-4ad2-a3f3-4b25419920e3
minisweagent,marshmallow-code__marshmallow-1343,llm-014,14,104,False,10463,11707,41,9,32,0,chatcmpl-7e00e02d-b03f-4e29-a0d4-e78160f6a630
minisweagent,marshmallow-code__marshmallow-1343,llm-015,15,104,False,10696,11982,47,20,27,0,chatcmpl-c648de90-8667-484a-919a-d04b380db98f
minisweagent,marshmallow-code__marshmallow-1343,llm-016,16,104,False,10753,12069,67,31,36,0,chatcmpl-8597ab1a-abd2-4837-9168-300a6a8fd4d3
minisweagent,marshmallow-code__marshmallow-1343,llm-017,17,104,False,11355,12764,73,33,40,0,chatcmpl-90193591-577b-4bde-9806-278f12240e22
minisweagent,marshmallow-code__marshmallow-1343,llm-018,18,104,False,11515,12973,311,229,82,0,chatcmpl-52e871de-3de4-44e2-9fd2-30a0434d7995
minisweagent,marshmallow-code__marshmallow-1343,llm-019,19,104,False,11616,13315,40,8,32,0,chatcmpl-6b00b56f-b35b-45d4-ab04-ab91461b5426
minisweagent,marshmallow-code__marshmallow-1343,llm-020,20,104,False,12179,13968,262,173,89,0,chatcmpl-0d9f3968-223a-4a4d-babf-2bd6772ca0f9
minisweagent,marshmallow-code__marshmallow-1343,llm-021,21,104,False,12885,14908,306,256,50,0,chatcmpl-69eee514-694b-4003-a044-c786b55ce2fa
minisweagent,marshmallow-code__marshmallow-1343,llm-022,22,104,False,13682,16027,161,120,41,0,chatcmpl-6d3bdb6f-2636-4b50-9f1f-8b3fd2eb0de7
minisweagent,marshmallow-code__marshmallow-1343,llm-023,23,104,False,14201,16727,77,22,55,0,chatcmpl-5b1ea4f5-6221-4997-bbad-0c0f408345c7
minisweagent,marshmallow-code__marshmallow-1343,llm-024,24,104,False,14696,17269,119,69,50,0,chatcmpl-fd29a39e-3ede-4e56-b8f2-9ab3917fe479
minisweagent,marshmallow-code__marshmallow-1343,llm-025,25,104,False,15362,18066,422,83,339,0,chatcmpl-2a5160ed-c2c7-408d-af89-b06d12387fd2
minisweagent,marshmallow-code__marshmallow-1343,llm-026,26,104,False,15742,18523,60,10,50,0,chatcmpl-5509c835-151d-4741-aa89-42712f445c3f
minisweagent,marshmallow-code__marshmallow-1343,llm-027,27,104,False,16780,19662,51,19,32,0,chatcmpl-c014d7d3-4e71-486f-a272-46121285902e
minisweagent,marshmallow-code__marshmallow-1343,llm-028,28,104,False,16832,19744,328,17,311,0,chatcmpl-2a5d085e-d337-47a0-b856-2fc43401cfe9
minisweagent,marshmallow-code__marshmallow-1343,llm-029,29,104,False,17317,20185,72,21,51,0,chatcmpl-163be087-6a4d-46c1-bb49-3e4c3ad26fda
minisweagent,marshmallow-code__marshmallow-1343,llm-030,30,104,False,17402,20302,33,6,27,0,chatcmpl-9c4d0de5-b5c1-4317-8fad-9771068025e8
minisweagent,marshmallow-code__marshmallow-1343,llm-031,31,104,False,17867,20809,58,7,51,0,chatcmpl-97da5868-49f9-4e0c-993c-60e87972a781
minisweagent,marshmallow-code__marshmallow-1343,llm-032,32,104,False,18006,20967,34,6,28,0,chatcmpl-0ac82340-4733-4a65-b899-54d68e0b5f35
minisweagent,marshmallow-code__marshmallow-1343,llm-033,33,104,False,18254,21239,59,8,51,0,chatcmpl-fccb58fa-740d-4a14-9018-75af72888288
minisweagent,marshmallow-code__marshmallow-1343,llm-034,34,104,False,18393,21400,36,7,29,0,chatcmpl-c16b63cb-fb61-42fc-b372-0b8013ecbe8a
minisweagent,marshmallow-code__marshmallow-1343,llm-035,35,104,False,18571,21607,59,8,51,0,chatcmpl-07981f8b-577a-4457-a82d-62c57bc8017a
minisweagent,marshmallow-code__marshmallow-1343,llm-036,36,104,False,21324,24645,65,17,48,0,chatcmpl-b1378ff6-585b-4ea4-bfa7-ab96656619e9
minisweagent,marshmallow-code__marshmallow-1343,llm-037,37,104,False,21982,25376,70,20,50,0,chatcmpl-f2b525ca-625e-4616-89ab-7c58c52b7f54
minisweagent,marshmallow-code__marshmallow-1343,llm-038,38,104,False,22697,26207,68,20,48,0,chatcmpl-a51d79e8-f317-417d-8fb2-0d4ecc527012
minisweagent,marshmallow-code__marshmallow-1343,llm-039,39,104,False,23461,27067,74,24,50,0,chatcmpl-b326b6af-f21b-4148-9e7f-2f0b28505884
minisweagent,marshmallow-code__marshmallow-1343,llm-040,40,104,False,24144,27864,73,23,50,0,chatcmpl-b9ae4873-d291-46c8-acb1-705a728f0cd3
minisweagent,marshmallow-code__marshmallow-1343,llm-041,41,104,False,24880,28729,71,22,49,0,chatcmpl-897c105c-6f52-4ee9-9c91-36363e894c36
minisweagent,marshmallow-code__marshmallow-1343,llm-042,42,104,False,25467,29416,793,42,751,0,chatcmpl-75323a6a-e84f-4794-b07e-092f9d861e7c
minisweagent,marshmallow-code__marshmallow-1343,llm-043,43,104,False,26576,30444,788,23,765,0,chatcmpl-6c56fa9f-7ec8-4d75-8324-76e6c5b281ee
minisweagent,marshmallow-code__marshmallow-1343,llm-044,44,104,False,27726,31493,782,14,768,0,chatcmpl-c6530cb8-a7a6-4466-b827-5172ba273dd0
minisweagent,marshmallow-code__marshmallow-1343,llm-045,45,104,False,29434,33164,91,41,50,0,chatcmpl-5e103e00-7626-48da-aefd-abf77f08804a
minisweagent,marshmallow-code__marshmallow-1343,llm-046,46,104,False,29784,33588,328,61,267,0,chatcmpl-0226f6ab-01e6-4e1d-8cbc-e0175d38dea5
minisweagent,marshmallow-code__marshmallow-1343,llm-047,47,104,False,30093,33951,60,10,50,0,chatcmpl-0a21bd07-e916-4a46-a7a9-caad93fd2011
minisweagent,marshmallow-code__marshmallow-1343,llm-048,48,104,False,30422,34318,48,15,33,0,chatcmpl-5abcb923-bb57-4fb6-ae96-4ca7de13cd80
minisweagent,marshmallow-code__marshmallow-1343,llm-049,49,104,False,30679,34605,71,23,48,0,chatcmpl-0a784602-b2ad-473f-9211-e48942dad03b
minisweagent,marshmallow-code__marshmallow-1343,llm-050,50,104,False,31337,35342,70,20,50,0,chatcmpl-edabf996-00b3-4d9a-a7f2-b6bf621340f9
